participant_id,statement_id,vote_value
03pRYW3dVV7BgKYtJdkhz0-977,ofqewaouaxeqbnhl-45,PASS
03pRYW3dVV7BgKYtJdkhz0-977,pht0hl9xpseimvih-9,AGREE
03pRYW3dVV7BgKYtJdkhz0-977,pvs7hzioykl1cq99-15,AGREE
03pRYW3dVV7BgKYtJdkhz0-977,rdmly4lyk83tqll8-81,DISAGREE
03pRYW3dVV7BgKYtJdkhz0-977,ro8bnp84dyt9moge-149,PASS
03pRYW3dVV7BgKYtJdkhz0-977,rwk8r2ykccprhvlz-239,PASS
03pRYW3dVV7BgKYtJdkhz0-977,sb5iqnf74t60ploz-466,AGREE
03pRYW3dVV7BgKYtJdkhz0-977,t1ghr09skdgigatj-68,DISAGREE
03pRYW3dVV7BgKYtJdkhz0-977,t7o75rh8lx6dut07-267,AGREE
03pRYW3dVV7BgKYtJdkhz0-977,tgxnx4sn6sm5rrvs-809,AGREE
03pRYW3dVV7BgKYtJdkhz0-977,uijnwpaytxw1vzc7-753,DISAGREE
03pRYW3dVV7BgKYtJdkhz0-977,w5wfcpkjcslqc3c5-196,PASS
03pRYW3dVV7BgKYtJdkhz0-977,whwkmy9x8sylemru-719,PASS
03pRYW3dVV7BgKYtJdkhz0-977,x7eedtjvzhwjr64d-17,AGREE
03pRYW3dVV7BgKYtJdkhz0-977,xtxmgtt0iaakytt3-282,AGREE
03pRYW3dVV7BgKYtJdkhz0-977,xuj3ac6pe63lbqgu-486,DISAGREE
03uunBR8f6XyatwKN8tQlF-987,1g463sdygfliji18-274,AGREE
03uunBR8f6XyatwKN8tQlF-987,4ivsolmlgses6m03-194,AGREE
03uunBR8f6XyatwKN8tQlF-987,5935a0l7253j2d54-20,AGREE
03uunBR8f6XyatwKN8tQlF-987,6szn9dde3cup8ijl-472,AGREE
03uunBR8f6XyatwKN8tQlF-987,6ys445gdej31gymd-579,AGREE
03uunBR8f6XyatwKN8tQlF-987,9kwv08hhxfgcaqvk-74,AGREE
03uunBR8f6XyatwKN8tQlF-987,a7tz0yncxll4zklo-29,PASS
03uunBR8f6XyatwKN8tQlF-987,ahulwjtiqwnrhzn4-882,AGREE
03uunBR8f6XyatwKN8tQlF-987,asnwywrratatj9a3-305,AGREE
03uunBR8f6XyatwKN8tQlF-987,ayq6ww8yl68ntk63-744,DISAGREE
03uunBR8f6XyatwKN8tQlF-987,cdyk0x65mufm8zov-206,AGREE
03uunBR8f6XyatwKN8tQlF-987,cvs4f8cgvyie6ivw-14,AGREE
03uunBR8f6XyatwKN8tQlF-987,dhgzz0jkibu4fmpk-513,AGREE
03uunBR8f6XyatwKN8tQlF-987,flul1rsrla8s8hmb-241,AGREE
03uunBR8f6XyatwKN8tQlF-987,glh62c9t199dxj37-491,AGREE
03uunBR8f6XyatwKN8tQlF-987,h2m5zja8dzr1yxr2-66,AGREE
03uunBR8f6XyatwKN8tQlF-987,hukwqvr1h61iaoim-469,AGREE
03uunBR8f6XyatwKN8tQlF-987,i3qk2iagl58kxo9t-23,AGREE
03uunBR8f6XyatwKN8tQlF-987,i7p5tb94874frhoc-12,AGREE
03uunBR8f6XyatwKN8tQlF-987,ixzareiyaz39pecn-437,AGREE
03uunBR8f6XyatwKN8tQlF-987,j3muurmybd2qe4pa-424,AGREE
03uunBR8f6XyatwKN8tQlF-987,jja26yfpmvxpj4hn-123,AGREE
03uunBR8f6XyatwKN8tQlF-987,kdc9x5jz6kf1622v-577,AGREE
03uunBR8f6XyatwKN8tQlF-987,kwe4bx4lr9tjq8zg-901,AGREE
03uunBR8f6XyatwKN8tQlF-987,pdtz91x70fqldb2u-749,PASS
03uunBR8f6XyatwKN8tQlF-987,phr62gdswm31yiha-31,AGREE
03uunBR8f6XyatwKN8tQlF-987,pvs7hzioykl1cq99-15,PASS
03uunBR8f6XyatwKN8tQlF-987,qo1vsmado8e7flqh-367,AGREE
03uunBR8f6XyatwKN8tQlF-987,sb5iqnf74t60ploz-466,AGREE
03uunBR8f6XyatwKN8tQlF-987,sq0oxfq8myx444nl-117,DISAGREE
03uunBR8f6XyatwKN8tQlF-987,t7zewviytwbozd1a-265,AGREE
03uunBR8f6XyatwKN8tQlF-987,t9nt3w5uzbikcidk-2,AGREE
03uunBR8f6XyatwKN8tQlF-987,tb74rs7gu0env5sn-697,AGREE
03uunBR8f6XyatwKN8tQlF-987,teiyzcotohp6vz41-43,AGREE
03uunBR8f6XyatwKN8tQlF-987,tj1gm25len606n9r-226,AGREE
03uunBR8f6XyatwKN8tQlF-987,x7eedtjvzhwjr64d-17,AGREE
03uunBR8f6XyatwKN8tQlF-987,xaji0y6dpbhsahxt-0,AGREE
03uunBR8f6XyatwKN8tQlF-987,xpnmjqy3odsx4nxv-576,DISAGREE
03uunBR8f6XyatwKN8tQlF-987,xvhagkc4lorxdtg5-519,AGREE
03uunBR8f6XyatwKN8tQlF-987,z74lav71448n7odk-497,AGREE
044pI7OO9gcOvBBrpXA4t6-621,0dl5e11e9ftaxp0w-442,AGREE
044pI7OO9gcOvBBrpXA4t6-621,1hm38kszbffzzdvg-686,AGREE
044pI7OO9gcOvBBrpXA4t6-621,3jczucqmrunjdu0i-463,AGREE
044pI7OO9gcOvBBrpXA4t6-621,3pt5r5rc6zs62ywe-538,AGREE
044pI7OO9gcOvBBrpXA4t6-621,4ivsolmlgses6m03-194,AGREE
044pI7OO9gcOvBBrpXA4t6-621,4n89qkns832ejx5t-211,AGREE
044pI7OO9gcOvBBrpXA4t6-621,64yfds0dji9kqdgb-631,AGREE
044pI7OO9gcOvBBrpXA4t6-621,961j88qeoz0kz4z7-717,AGREE
044pI7OO9gcOvBBrpXA4t6-621,a7tz0yncxll4zklo-29,DISAGREE
044pI7OO9gcOvBBrpXA4t6-621,chj755nf4zw9xa3k-16,AGREE
044pI7OO9gcOvBBrpXA4t6-621,cvs4f8cgvyie6ivw-14,AGREE
044pI7OO9gcOvBBrpXA4t6-621,dhylurtp0lzjjege-67,AGREE
044pI7OO9gcOvBBrpXA4t6-621,f8krd5eqy08p0fod-146,AGREE
044pI7OO9gcOvBBrpXA4t6-621,gcsotdhhlmh1t939-743,AGREE
044pI7OO9gcOvBBrpXA4t6-621,go8jn42x2ezc7fov-671,AGREE
044pI7OO9gcOvBBrpXA4t6-621,hv3a3zmf8mdd4v30-1,AGREE
044pI7OO9gcOvBBrpXA4t6-621,imj70e3p15ahdbvz-283,AGREE
044pI7OO9gcOvBBrpXA4t6-621,mzsgippsfnkomv2x-199,AGREE
044pI7OO9gcOvBBrpXA4t6-621,n2qb6gs8g8tacy15-746,AGREE
044pI7OO9gcOvBBrpXA4t6-621,nf7c3dd03uvulemx-182,AGREE
044pI7OO9gcOvBBrpXA4t6-621,pdtz91x70fqldb2u-749,AGREE
044pI7OO9gcOvBBrpXA4t6-621,pvs7hzioykl1cq99-15,AGREE
044pI7OO9gcOvBBrpXA4t6-621,riuu9k9xjuy0bvr6-129,AGREE
044pI7OO9gcOvBBrpXA4t6-621,royr6ccvcjwtl9tq-171,AGREE
044pI7OO9gcOvBBrpXA4t6-621,tb74rs7gu0env5sn-697,AGREE
044pI7OO9gcOvBBrpXA4t6-621,uug95rlrdihsa7he-494,AGREE
044pI7OO9gcOvBBrpXA4t6-621,whwkmy9x8sylemru-719,AGREE
044pI7OO9gcOvBBrpXA4t6-621,x7eedtjvzhwjr64d-17,AGREE
044pI7OO9gcOvBBrpXA4t6-621,x7n89ltajw2536zx-738,AGREE
044pI7OO9gcOvBBrpXA4t6-621,xyzx9jpnbzug0it2-578,AGREE
044pI7OO9gcOvBBrpXA4t6-621,z15bcw790pdw5py6-118,AGREE
04PbwYFeGKwS0EDfY6NQPN-95,1b0z3nx39rbsv55p-116,DISAGREE
04PbwYFeGKwS0EDfY6NQPN-95,1n13jcat9mx2x18h-49,AGREE
04PbwYFeGKwS0EDfY6NQPN-95,41ibljh75lxo6qji-4,AGREE
04PbwYFeGKwS0EDfY6NQPN-95,53lc58drc11ertj5-8,DISAGREE
04PbwYFeGKwS0EDfY6NQPN-95,5935a0l7253j2d54-20,AGREE
04PbwYFeGKwS0EDfY6NQPN-95,7e8g8jdp0lvsnujz-24,AGREE
04PbwYFeGKwS0EDfY6NQPN-95,9kwv08hhxfgcaqvk-74,DISAGREE
04PbwYFeGKwS0EDfY6NQPN-95,9tze5r5uqpgb7r3o-70,AGREE
04PbwYFeGKwS0EDfY6NQPN-95,a7tz0yncxll4zklo-29,DISAGREE
04PbwYFeGKwS0EDfY6NQPN-95,afeyuhz1gv0e38da-52,AGREE
04PbwYFeGKwS0EDfY6NQPN-95,cvs4f8cgvyie6ivw-14,DISAGREE
04PbwYFeGKwS0EDfY6NQPN-95,cwbfuk9e1v2isqp4-73,AGREE
04PbwYFeGKwS0EDfY6NQPN-95,d84u89yjb1qx6gvw-80,AGREE
04PbwYFeGKwS0EDfY6NQPN-95,dhylurtp0lzjjege-67,AGREE
04PbwYFeGKwS0EDfY6NQPN-95,dppq0y9dom5igqpk-11,DISAGREE
04PbwYFeGKwS0EDfY6NQPN-95,fl0ukeyz7srcbplj-79,DISAGREE
04PbwYFeGKwS0EDfY6NQPN-95,g8sbi4q2y9v86wzs-35,AGREE
04PbwYFeGKwS0EDfY6NQPN-95,h2m5zja8dzr1yxr2-66,PASS
04PbwYFeGKwS0EDfY6NQPN-95,hv3a3zmf8mdd4v30-1,DISAGREE
04PbwYFeGKwS0EDfY6NQPN-95,i3qk2iagl58kxo9t-23,AGREE
04PbwYFeGKwS0EDfY6NQPN-95,i7p5tb94874frhoc-12,AGREE
04PbwYFeGKwS0EDfY6NQPN-95,ir4cowgzrixa11dp-32,AGREE
04PbwYFeGKwS0EDfY6NQPN-95,izzqy72wx7ptx63c-76,AGREE
04PbwYFeGKwS0EDfY6NQPN-95,j49itn7s55j2o7s3-109,AGREE
04PbwYFeGKwS0EDfY6NQPN-95,kkv9rftmttqlgzui-115,AGREE
04PbwYFeGKwS0EDfY6NQPN-95,ly8ozcywd14ve92m-54,AGREE
04PbwYFeGKwS0EDfY6NQPN-95,os9xtogn1w1ht7pz-83,DISAGREE
04PbwYFeGKwS0EDfY6NQPN-95,pht0hl9xpseimvih-9,AGREE
04PbwYFeGKwS0EDfY6NQPN-95,pja1wj0tpac56t4u-18,AGREE
04PbwYFeGKwS0EDfY6NQPN-95,pnsm43d8w3zp08j3-55,DISAGREE
04PbwYFeGKwS0EDfY6NQPN-95,pvs7hzioykl1cq99-15,DISAGREE
04PbwYFeGKwS0EDfY6NQPN-95,rdmly4lyk83tqll8-81,AGREE
04PbwYFeGKwS0EDfY6NQPN-95,sg65kxvf1t2tala7-7,AGREE
04PbwYFeGKwS0EDfY6NQPN-95,sq0oxfq8myx444nl-117,DISAGREE
04PbwYFeGKwS0EDfY6NQPN-95,teiyzcotohp6vz41-43,AGREE
04PbwYFeGKwS0EDfY6NQPN-95,trp0j43d5iqvnb4g-61,AGREE
04PbwYFeGKwS0EDfY6NQPN-95,ujv6oh9sdbdw2pcn-5,DISAGREE
04PbwYFeGKwS0EDfY6NQPN-95,wnnhj7xvg0fn9xuy-3,AGREE
04PbwYFeGKwS0EDfY6NQPN-95,x7eedtjvzhwjr64d-17,DISAGREE
04PbwYFeGKwS0EDfY6NQPN-95,xaji0y6dpbhsahxt-0,AGREE
04PbwYFeGKwS0EDfY6NQPN-95,z15bcw790pdw5py6-118,DISAGREE
052f3w3rjPbreJk10ePW1N-871,049enulqjidknwi5-240,AGREE
052f3w3rjPbreJk10ePW1N-871,0vgnxb5jtb9xxayp-602,DISAGREE
052f3w3rjPbreJk10ePW1N-871,2z0ljch2vffqot8h-473,AGREE
052f3w3rjPbreJk10ePW1N-871,3ifhv1xg1r11q7uw-195,AGREE
052f3w3rjPbreJk10ePW1N-871,3jczucqmrunjdu0i-463,AGREE
052f3w3rjPbreJk10ePW1N-871,4qxxva2ieuc1hh5l-150,AGREE
052f3w3rjPbreJk10ePW1N-871,5935a0l7253j2d54-20,AGREE
052f3w3rjPbreJk10ePW1N-871,64yfds0dji9kqdgb-631,AGREE
052f3w3rjPbreJk10ePW1N-871,6khub2rtsoyg9zqy-879,AGREE
052f3w3rjPbreJk10ePW1N-871,7oq2zdo74v1qx8er-695,AGREE
052f3w3rjPbreJk10ePW1N-871,8hyexf7jxjn6fokz-435,AGREE
052f3w3rjPbreJk10ePW1N-871,9kwv08hhxfgcaqvk-74,AGREE
052f3w3rjPbreJk10ePW1N-871,9tze5r5uqpgb7r3o-70,AGREE
052f3w3rjPbreJk10ePW1N-871,a7tz0yncxll4zklo-29,DISAGREE
052f3w3rjPbreJk10ePW1N-871,chj755nf4zw9xa3k-16,AGREE
052f3w3rjPbreJk10ePW1N-871,cvs4f8cgvyie6ivw-14,DISAGREE
052f3w3rjPbreJk10ePW1N-871,ehe2atn2twdl9zs1-234,AGREE
052f3w3rjPbreJk10ePW1N-871,f0onjpi163yk03o4-914,AGREE
052f3w3rjPbreJk10ePW1N-871,gkwwjwgabtgdjz0i-915,DISAGREE
052f3w3rjPbreJk10ePW1N-871,ly8ozcywd14ve92m-54,AGREE
052f3w3rjPbreJk10ePW1N-871,n9wszv83xphx2kbv-845,AGREE
052f3w3rjPbreJk10ePW1N-871,nvg5vmf60yknfu84-567,AGREE
052f3w3rjPbreJk10ePW1N-871,okep7y6wktakpuxq-30,AGREE
052f3w3rjPbreJk10ePW1N-871,pvs7hzioykl1cq99-15,DISAGREE
052f3w3rjPbreJk10ePW1N-871,rrpzlk3e4xyf9igf-372,AGREE
052f3w3rjPbreJk10ePW1N-871,vgww4fyb8dalfyo1-253,AGREE
052f3w3rjPbreJk10ePW1N-871,x74d0gjyv5g10ur5-293,AGREE
052f3w3rjPbreJk10ePW1N-871,x7eedtjvzhwjr64d-17,PASS
052f3w3rjPbreJk10ePW1N-871,xaji0y6dpbhsahxt-0,AGREE
05a93RJl3oWr7fTpA1SpHF-694,15z8vmuhxid4n1u3-183,PASS
05a93RJl3oWr7fTpA1SpHF-694,1g983ep9p9w4j66c-539,AGREE
05a93RJl3oWr7fTpA1SpHF-694,3p91i3vmzwffhhcm-395,PASS
05a93RJl3oWr7fTpA1SpHF-694,3qsqcq30o30ubmc9-279,AGREE
05a93RJl3oWr7fTpA1SpHF-694,4yk1b3d5050ui22k-737,AGREE
05a93RJl3oWr7fTpA1SpHF-694,5935a0l7253j2d54-20,AGREE
05a93RJl3oWr7fTpA1SpHF-694,64yfds0dji9kqdgb-631,PASS
05a93RJl3oWr7fTpA1SpHF-694,8hyexf7jxjn6fokz-435,AGREE
05a93RJl3oWr7fTpA1SpHF-694,9kwv08hhxfgcaqvk-74,PASS
05a93RJl3oWr7fTpA1SpHF-694,a7tz0yncxll4zklo-29,AGREE
05a93RJl3oWr7fTpA1SpHF-694,asnwywrratatj9a3-305,AGREE
05a93RJl3oWr7fTpA1SpHF-694,cvs4f8cgvyie6ivw-14,DISAGREE
05a93RJl3oWr7fTpA1SpHF-694,edhhjshzkbrh7lay-628,AGREE
05a93RJl3oWr7fTpA1SpHF-694,f8krd5eqy08p0fod-146,PASS
05a93RJl3oWr7fTpA1SpHF-694,izzqy72wx7ptx63c-76,AGREE
05a93RJl3oWr7fTpA1SpHF-694,jegqtoamdvlnknd6-317,PASS
05a93RJl3oWr7fTpA1SpHF-694,k0vm59m6mg87oi0e-599,PASS
05a93RJl3oWr7fTpA1SpHF-694,keh5sw2292mtr6sn-490,DISAGREE
05a93RJl3oWr7fTpA1SpHF-694,m0l2ljk4q5v7c6s5-580,AGREE
05a93RJl3oWr7fTpA1SpHF-694,mb5m9j98cwn2y8fv-228,AGREE
05a93RJl3oWr7fTpA1SpHF-694,mjsrd9q46nouhfj7-296,AGREE
05a93RJl3oWr7fTpA1SpHF-694,ofqewaouaxeqbnhl-45,DISAGREE
05a93RJl3oWr7fTpA1SpHF-694,ofwb0hpmnz1udbfw-187,DISAGREE
05a93RJl3oWr7fTpA1SpHF-694,pvs7hzioykl1cq99-15,AGREE
05a93RJl3oWr7fTpA1SpHF-694,ujv6oh9sdbdw2pcn-5,PASS
05a93RJl3oWr7fTpA1SpHF-694,wnnhj7xvg0fn9xuy-3,AGREE
05a93RJl3oWr7fTpA1SpHF-694,x7eedtjvzhwjr64d-17,AGREE
05a93RJl3oWr7fTpA1SpHF-694,xtxmgtt0iaakytt3-282,AGREE
05a93RJl3oWr7fTpA1SpHF-694,xyzx9jpnbzug0it2-578,AGREE
05a93RJl3oWr7fTpA1SpHF-694,z74lav71448n7odk-497,AGREE
05txXw5smmvkleyxBaYWDi-911,0s0r2sds8b25sq8c-170,AGREE
05txXw5smmvkleyxBaYWDi-911,313fpoyipk0qtl3q-210,AGREE
05txXw5smmvkleyxBaYWDi-911,3jpxgh30153sflse-559,AGREE
05txXw5smmvkleyxBaYWDi-911,4ivsolmlgses6m03-194,AGREE
05txXw5smmvkleyxBaYWDi-911,5935a0l7253j2d54-20,AGREE
05txXw5smmvkleyxBaYWDi-911,6khub2rtsoyg9zqy-879,AGREE
05txXw5smmvkleyxBaYWDi-911,94sz2kuuoyc3rwqm-886,AGREE
05txXw5smmvkleyxBaYWDi-911,a7tz0yncxll4zklo-29,DISAGREE
05txXw5smmvkleyxBaYWDi-911,akhejla0gnzs43c5-190,AGREE
05txXw5smmvkleyxBaYWDi-911,bc2swsozctwjlsh3-458,AGREE
05txXw5smmvkleyxBaYWDi-911,chj755nf4zw9xa3k-16,PASS
05txXw5smmvkleyxBaYWDi-911,cvs4f8cgvyie6ivw-14,AGREE
05txXw5smmvkleyxBaYWDi-911,cw9yil8sa3idy3c7-860,AGREE
05txXw5smmvkleyxBaYWDi-911,dhylurtp0lzjjege-67,AGREE
05txXw5smmvkleyxBaYWDi-911,e13n3bzt9d31k9qm-394,AGREE
05txXw5smmvkleyxBaYWDi-911,fflzm764jwtektsg-236,AGREE
05txXw5smmvkleyxBaYWDi-911,gkwwjwgabtgdjz0i-915,AGREE
05txXw5smmvkleyxBaYWDi-911,h2m5zja8dzr1yxr2-66,PASS
05txXw5smmvkleyxBaYWDi-911,hukwqvr1h61iaoim-469,AGREE
05txXw5smmvkleyxBaYWDi-911,hv3a3zmf8mdd4v30-1,AGREE
05txXw5smmvkleyxBaYWDi-911,ir4cowgzrixa11dp-32,AGREE
05txXw5smmvkleyxBaYWDi-911,keh5sw2292mtr6sn-490,AGREE
05txXw5smmvkleyxBaYWDi-911,ljefy3zb4ldimsyj-476,AGREE
05txXw5smmvkleyxBaYWDi-911,ly8ozcywd14ve92m-54,AGREE
05txXw5smmvkleyxBaYWDi-911,mb5m9j98cwn2y8fv-228,AGREE
05txXw5smmvkleyxBaYWDi-911,n9j2qp89uzfk8ut0-13,AGREE
05txXw5smmvkleyxBaYWDi-911,nqjqijc1ydmt8vt4-532,AGREE
05txXw5smmvkleyxBaYWDi-911,oiq2q4qerxdouadv-683,AGREE
05txXw5smmvkleyxBaYWDi-911,phr62gdswm31yiha-31,AGREE
05txXw5smmvkleyxBaYWDi-911,pvs7hzioykl1cq99-15,AGREE
05txXw5smmvkleyxBaYWDi-911,riuu9k9xjuy0bvr6-129,AGREE
05txXw5smmvkleyxBaYWDi-911,ro8bnp84dyt9moge-149,AGREE
05txXw5smmvkleyxBaYWDi-911,tb74rs7gu0env5sn-697,AGREE
05txXw5smmvkleyxBaYWDi-911,v1zocfi4o6l1f90s-311,AGREE
05txXw5smmvkleyxBaYWDi-911,v2y4xkss0kb68rer-444,AGREE
05txXw5smmvkleyxBaYWDi-911,waj1g1r1dwwo8nbh-584,AGREE
05txXw5smmvkleyxBaYWDi-911,wkshy8nbiquwrxze-684,AGREE
05txXw5smmvkleyxBaYWDi-911,x7eedtjvzhwjr64d-17,AGREE
05txXw5smmvkleyxBaYWDi-911,xaji0y6dpbhsahxt-0,AGREE
05txXw5smmvkleyxBaYWDi-911,xuj3ac6pe63lbqgu-486,AGREE
06MCp222eZjx2aHB40uLp5-618,3pt5r5rc6zs62ywe-538,DISAGREE
06MCp222eZjx2aHB40uLp5-618,4ivsolmlgses6m03-194,AGREE
06MCp222eZjx2aHB40uLp5-618,9boq0iq2fa39e3nw-480,DISAGREE
06MCp222eZjx2aHB40uLp5-618,a7tz0yncxll4zklo-29,DISAGREE
06MCp222eZjx2aHB40uLp5-618,asifpwioxd9css9t-221,AGREE
06MCp222eZjx2aHB40uLp5-618,ba75uuzpeal2w37d-191,AGREE
06MCp222eZjx2aHB40uLp5-618,bc2swsozctwjlsh3-458,AGREE
06MCp222eZjx2aHB40uLp5-618,cvs4f8cgvyie6ivw-14,DISAGREE
06MCp222eZjx2aHB40uLp5-618,e9vifttd96qe3rzs-108,AGREE
06MCp222eZjx2aHB40uLp5-618,f6a4fejgxaa2ilgb-168,AGREE
06MCp222eZjx2aHB40uLp5-618,i9g5dzx5qjicjdan-504,DISAGREE
06MCp222eZjx2aHB40uLp5-618,imj70e3p15ahdbvz-283,DISAGREE
06MCp222eZjx2aHB40uLp5-618,j49itn7s55j2o7s3-109,AGREE
06MCp222eZjx2aHB40uLp5-618,k0axycelos6zle6k-275,AGREE
06MCp222eZjx2aHB40uLp5-618,k2vmwwyzx4w6xlpu-130,AGREE
06MCp222eZjx2aHB40uLp5-618,mzsgippsfnkomv2x-199,AGREE
06MCp222eZjx2aHB40uLp5-618,nf7c3dd03uvulemx-182,AGREE
06MCp222eZjx2aHB40uLp5-618,nqjqijc1ydmt8vt4-532,AGREE
06MCp222eZjx2aHB40uLp5-618,oiq2q4qerxdouadv-683,AGREE
06MCp222eZjx2aHB40uLp5-618,phr62gdswm31yiha-31,AGREE
06MCp222eZjx2aHB40uLp5-618,pvs7hzioykl1cq99-15,DISAGREE
06MCp222eZjx2aHB40uLp5-618,qo1vsmado8e7flqh-367,DISAGREE
06MCp222eZjx2aHB40uLp5-618,rdmly4lyk83tqll8-81,AGREE
06MCp222eZjx2aHB40uLp5-618,sq0oxfq8myx444nl-117,DISAGREE
06MCp222eZjx2aHB40uLp5-618,t9nt3w5uzbikcidk-2,AGREE
06MCp222eZjx2aHB40uLp5-618,teiyzcotohp6vz41-43,AGREE
06MCp222eZjx2aHB40uLp5-618,udktmonrvbjfvyb6-554,AGREE
06MCp222eZjx2aHB40uLp5-618,vdz4x1zhqimqodpx-172,AGREE
06MCp222eZjx2aHB40uLp5-618,x7eedtjvzhwjr64d-17,DISAGREE
06MCp222eZjx2aHB40uLp5-618,xvhagkc4lorxdtg5-519,AGREE
06OmQCv3UeGXK1zQfRe3fb-352,1g463sdygfliji18-274,AGREE
06OmQCv3UeGXK1zQfRe3fb-352,1n13jcat9mx2x18h-49,AGREE
06OmQCv3UeGXK1zQfRe3fb-352,2bc2nnuvy8n1utox-229,AGREE
06OmQCv3UeGXK1zQfRe3fb-352,3qsqcq30o30ubmc9-279,AGREE
06OmQCv3UeGXK1zQfRe3fb-352,3t60rjiw1swjckjl-39,AGREE
06OmQCv3UeGXK1zQfRe3fb-352,4n89qkns832ejx5t-211,AGREE
06OmQCv3UeGXK1zQfRe3fb-352,6g5g79or7875aud9-268,AGREE
06OmQCv3UeGXK1zQfRe3fb-352,7c7bo119xp9n56ny-280,AGREE
06OmQCv3UeGXK1zQfRe3fb-352,7fxzv4u3bbxux1ox-238,AGREE
06OmQCv3UeGXK1zQfRe3fb-352,7ln23y30ysxpnngh-207,AGREE
06OmQCv3UeGXK1zQfRe3fb-352,9kwv08hhxfgcaqvk-74,AGREE
06OmQCv3UeGXK1zQfRe3fb-352,9t84azytjxepq85j-6,AGREE
06OmQCv3UeGXK1zQfRe3fb-352,9tze5r5uqpgb7r3o-70,AGREE
06OmQCv3UeGXK1zQfRe3fb-352,a7tz0yncxll4zklo-29,DISAGREE
06OmQCv3UeGXK1zQfRe3fb-352,chj755nf4zw9xa3k-16,AGREE
06OmQCv3UeGXK1zQfRe3fb-352,cvs4f8cgvyie6ivw-14,AGREE
06OmQCv3UeGXK1zQfRe3fb-352,cwi64ciyhe7ur23g-10,AGREE
06OmQCv3UeGXK1zQfRe3fb-352,e9vifttd96qe3rzs-108,AGREE
06OmQCv3UeGXK1zQfRe3fb-352,fel6246hid25owf7-19,AGREE
06OmQCv3UeGXK1zQfRe3fb-352,i3qk2iagl58kxo9t-23,AGREE
06OmQCv3UeGXK1zQfRe3fb-352,i9nb74x2ek3zezqa-213,AGREE
06OmQCv3UeGXK1zQfRe3fb-352,ir4cowgzrixa11dp-32,AGREE
06OmQCv3UeGXK1zQfRe3fb-352,jja26yfpmvxpj4hn-123,AGREE
06OmQCv3UeGXK1zQfRe3fb-352,k0axycelos6zle6k-275,AGREE
06OmQCv3UeGXK1zQfRe3fb-352,kkv9rftmttqlgzui-115,AGREE
06OmQCv3UeGXK1zQfRe3fb-352,ly8ozcywd14ve92m-54,AGREE
06OmQCv3UeGXK1zQfRe3fb-352,me8f840982n2atqy-132,AGREE
06OmQCv3UeGXK1zQfRe3fb-352,mjsrd9q46nouhfj7-296,AGREE
06OmQCv3UeGXK1zQfRe3fb-352,ofn1r4kz36u8ueih-288,AGREE
06OmQCv3UeGXK1zQfRe3fb-352,ofwb0hpmnz1udbfw-187,AGREE
06OmQCv3UeGXK1zQfRe3fb-352,pvs7hzioykl1cq99-15,AGREE
06OmQCv3UeGXK1zQfRe3fb-352,r7s20cv3tlcxlvpy-227,AGREE
06OmQCv3UeGXK1zQfRe3fb-352,riuu9k9xjuy0bvr6-129,AGREE
06OmQCv3UeGXK1zQfRe3fb-352,ro8bnp84dyt9moge-149,AGREE
06OmQCv3UeGXK1zQfRe3fb-352,sg65kxvf1t2tala7-7,AGREE
06OmQCv3UeGXK1zQfRe3fb-352,t7zewviytwbozd1a-265,AGREE
06OmQCv3UeGXK1zQfRe3fb-352,tj1gm25len606n9r-226,AGREE
06OmQCv3UeGXK1zQfRe3fb-352,wnnhj7xvg0fn9xuy-3,AGREE
06OmQCv3UeGXK1zQfRe3fb-352,x7eedtjvzhwjr64d-17,DISAGREE
06OmQCv3UeGXK1zQfRe3fb-352,xtxmgtt0iaakytt3-282,AGREE
06OmQCv3UeGXK1zQfRe3fb-352,xyvgiui9kkhzlm72-257,AGREE
07bzmoS481IESmLYNKb7Oq-177,15z8vmuhxid4n1u3-183,AGREE
07bzmoS481IESmLYNKb7Oq-177,3ifhv1xg1r11q7uw-195,AGREE
07bzmoS481IESmLYNKb7Oq-177,3t60rjiw1swjckjl-39,AGREE
07bzmoS481IESmLYNKb7Oq-177,41ibljh75lxo6qji-4,AGREE
07bzmoS481IESmLYNKb7Oq-177,493wxa73jgzlma5u-186,AGREE
07bzmoS481IESmLYNKb7Oq-177,4ivsolmlgses6m03-194,AGREE
07bzmoS481IESmLYNKb7Oq-177,4qxxva2ieuc1hh5l-150,AGREE
07bzmoS481IESmLYNKb7Oq-177,53lc58drc11ertj5-8,AGREE
07bzmoS481IESmLYNKb7Oq-177,5935a0l7253j2d54-20,AGREE
07bzmoS481IESmLYNKb7Oq-177,a7tz0yncxll4zklo-29,PASS
07bzmoS481IESmLYNKb7Oq-177,akhejla0gnzs43c5-190,AGREE
07bzmoS481IESmLYNKb7Oq-177,ba75uuzpeal2w37d-191,AGREE
07bzmoS481IESmLYNKb7Oq-177,chj755nf4zw9xa3k-16,AGREE
07bzmoS481IESmLYNKb7Oq-177,cvs4f8cgvyie6ivw-14,DISAGREE
07bzmoS481IESmLYNKb7Oq-177,d84u89yjb1qx6gvw-80,AGREE
07bzmoS481IESmLYNKb7Oq-177,dhylurtp0lzjjege-67,DISAGREE
07bzmoS481IESmLYNKb7Oq-177,e9vifttd96qe3rzs-108,AGREE
07bzmoS481IESmLYNKb7Oq-177,fel6246hid25owf7-19,AGREE
07bzmoS481IESmLYNKb7Oq-177,i3qk2iagl58kxo9t-23,AGREE
